,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76881,79160,76724,74587,72563,70595,69144,67363,65504,64419,62609,61137,59842,58414,57119,55838,54304,53145,52101,50828,49516,48370,47204,46108,45060,43920,42960,41897,40863,39748,38917,38016,37152,36389,35643,34446,33619,32932,32164,31278,30617,29535,29061,27984,27243,26469,25574,25049,24261,23438,22627,21858,21143,20355,19542,18560,18030,17202,16488,15672,14935,14032,13334,12635,12028,11115,10419,9602,9052,8412,7867,7110,6485,5849,5330,4800,4198,3736,3366,2939,2524,2142,1893,1647,1383,1166,907,783,599,537,378,281,223,194,121,90,76,43,26,0,0
77014,79299,76702,74923,72652,70613,69205,67588,65592,64433,62793,61288,59972,58533,57126,55977,54414,53205,52171,50934,49607,48467,47278,46083,45214,43983,43055,41977,40869,39838,38854,38191,37255,36383,35697,34498,33719,32943,32211,31351,30649,29577,29083,28083,27233,26572,25551,25139,24321,23398,22714,21870,21173,20421,19598,18663,18024,17227,16501,15698,14930,14109,13395,12596,12014,11196,10415,9663,9027,8459,7872,7067,6538,5789,5378,4825,4208,3724,3339,2939,2554,2148,1895,1644,1405,1147,906,790,615,520,385,284,220,190,127,95,73,47,25,0,0
77119,79525,76876,75003,72789,70713,69376,67693,65647,64547,62925,61356,60071,58687,57145,56142,54494,53278,52272,51020,49702,48470,47457,46195,45166,44143,43126,42032,40917,39866,38915,38269,37335,36496,35667,34607,33721,32955,32324,31382,30685,29692,29108,28125,27231,26715,25540,25214,24362,23442,22759,21886,21248,20451,19612,18675,18043,17232,16522,15780,14932,14133,13454,12623,12044,11224,10431,9657,9062,8454,7901,7098,6535,5848,5346,4823,4249,3720,3339,2950,2591,2141,1900,1625,1406,1157,903,790,623,517,393,284,219,191,120,98,74,45,23,0,0
77218,79607,77076,75034,72867,70850,69556,67754,65800,64718,62946,61443,60205,58671,57333,56215,54689,53306,52292,51168,49711,48653,47483,46325,45201,44193,43184,42136,40921,40007,38945,38314,37466,36487,35716,34646,33787,33014,32376,31428,30778,29772,29141,28237,27119,26830,25549,25315,24393,23458,22773,22001,21206,20541,19618,18747,18046,17235,16562,15838,14921,14206,13425,12684,12062,11217,10483,9625,9128,8474,7851,7121,6598,5878,5340,4848,4215,3755,3345,2960,2571,2186,1882,1642,1402,1153,915,774,643,516,393,296,211,184,134,91,73,45,19,0,0
77230,79766,77367,75031,73027,70984,69622,67903,65907,64834,63007,61628,60277,58801,57369,56254,54923,53359,52331,51178,49894,48812,47403,46430,45235,44361,43201,42200,41094,40060,38983,38320,37533,36543,35739,34758,33845,33123,32392,31478,30783,29819,29245,28296,27204,26845,25550,25338,24423,23533,22808,22041,21256,20496,19729,18735,18098,17277,16569,15887,14967,14247,13397,12728,12090,11243,10492,9666,9164,8466,7840,7140,6601,5924,5321,4877,4208,3769,3350,2925,2617,2174,1877,1615,1432,1163,920,765,664,498,396,299,222,171,145,83,78,48,19,0,0
77303,79937,77412,75280,72999,71134,69720,68072,66024,64829,63263,61668,60415,58960,57427,56262,55059,53395,52506,51226,49979,48912,47447,46429,45406,44421,43274,42222,41248,40151,38946,38392,37531,36659,35845,34851,33866,33191,32348,31590,30754,29950,29247,28319,27241,26917,25591,25441,24416,23603,22796,22090,21300,20540,19749,18854,18057,17299,16645,15907,14945,14319,13437,12715,12091,11297,10492,9680,9176,8473,7848,7131,6619,5933,5416,4816,4274,3743,3349,2972,2617,2153,1881,1603,1453,1169,916,754,664,509,396,297,223,172,139,82,77,53,17,0,0
77416,80061,77498,75520,73038,71357,69799,68048,66254,64835,63458,61739,60478,59152,57422,56400,55118,53592,52432,51357,50103,48965,47551,46516,45456,44472,43340,42361,41314,40208,38990,38443,37634,36642,35950,34870,33974,33165,32430,31649,30781,30037,29204,28468,27260,26921,25693,25454,24463,23643,22860,22061,21385,20594,19782,18831,18089,17365,16685,15947,14953,14409,13428,12719,12175,11308,10531,9701,9204,8463,7869,7113,6654,5938,5418,4837,4314,3737,3347,2983,2629,2159,1860,1621,1457,1179,925,768,653,512,396,300,217,177,140,80,75,59,15,0,0
77390,80181,77746,75635,73181,71491,69906,68172,66274,64963,63541,61917,60523,59205,57495,56535,55207,53680,52548,51352,50256,49030,47656,46558,45586,44488,43471,42398,41315,40318,39141,38383,37753,36600,36027,34977,34044,33248,32497,31661,30837,30097,29167,28527,27371,26934,25783,25391,24531,23684,22944,22069,21480,20621,19836,18852,18103,17363,16720,15988,14975,14381,13512,12716,12228,11357,10552,9722,9179,8440,7923,7102,6646,6020,5412,4802,4322,3758,3377,3003,2611,2187,1862,1612,1450,1184,929,767,646,525,397,307,209,171,138,83,69,59,17,0,0
77537,80289,77915,75673,73370,71569,70019,68384,66456,64945,63726,61903,60711,59289,57623,56633,55288,53711,52672,51465,50345,49049,47850,46570,45622,44578,43555,42469,41354,40395,39262,38419,37830,36656,36040,35041,34131,33250,32501,31760,30921,30092,29207,28590,27440,26971,25827,25378,24602,23768,22951,22109,21507,20682,19819,18903,18108,17456,16707,15978,15072,14386,13563,12711,12216,11410,10545,9779,9107,8507,7910,7142,6670,6018,5417,4833,4306,3808,3350,3007,2615,2214,1851,1630,1431,1197,927,768,649,536,389,304,213,174,143,78,70,56,19,0,0
77703,80327,78071,75822,73534,71577,70192,68518,66607,65032,63847,62048,60662,59427,57699,56796,55380,53813,52711,51589,50456,49115,47897,46723,45705,44591,43605,42489,41451,40443,39429,38454,37811,36769,36079,35168,34123,33364,32486,31831,30951,30165,29242,28625,27515,26968,25977,25308,24719,23761,23000,22143,21477,20745,19881,18997,18122,17512,16710,15963,15155,14392,13554,12770,12264,11418,10596,9749,9098,8527,7932,7173,6669,6007,5435,4842,4339,3812,3336,2990,2627,2216,1855,1634,1444,1194,948,765,648,524,393,300,214,185,138,80,66,54,22,0,0
77753,80414,78323,75830,73733,71779,70210,68563,66798,65112,63981,62146,60808,59418,57836,56899,55519,53925,52651,51814,50501,49188,47933,46782,45823,44658,43667,42535,41579,40443,39521,38572,37810,36887,36098,35209,34173,33396,32567,31896,30909,30242,29349,28702,27563,27000,26028,25366,24588,23921,23043,22197,21426,20860,19912,19064,18113,17551,16691,16014,15179,14412,13570,12814,12246,11478,10610,9775,9149,8533,7909,7279,6629,5978,5472,4858,4340,3830,3355,2994,2615,2239,1845,1651,1450,1172,963,773,644,523,403,295,219,182,142,82,60,55,22,0,0
77820,80658,78397,76008,73828,71880,70295,68725,66891,65187,64111,62275,60861,59534,57993,56875,55607,54023,52815,51866,50548,49286,48019,46856,45861,44772,43662,42720,41555,40589,39573,38682,37795,36986,36113,35315,34212,33441,32642,31929,30965,30358,29324,28732,27670,27037,26105,25365,24615,23990,23111,22222,21439,20836,20017,19118,18087,17585,16744,16023,15217,14418,13596,12826,12273,11520,10567,9893,9094,8603,7904,7259,6656,5992,5484,4867,4354,3818,3382,3021,2598,2242,1868,1639,1430,1188,978,756,644,524,419,290,223,169,147,83,60,55,24,0,0
77815,80894,78478,76117,73976,72081,70288,68856,67079,65218,64175,62412,60927,59664,58229,56927,55610,54120,52965,51935,50617,49288,48154,46955,45916,44841,43726,42757,41704,40698,39561,38735,37852,36954,36218,35461,34233,33442,32756,31947,31038,30382,29317,28819,27766,27009,26205,25312,24766,23989,23139,22280,21523,20845,20042,19168,18108,17602,16766,16107,15240,14444,13596,12906,12236,11554,10572,9888,9140,8606,7914,7305,6642,6045,5449,4913,4340,3846,3371,3046,2615,2214,1884,1646,1411,1197,968,758,654,508,442,291,220,169,145,84,62,50,27,0,0
77833,81098,78618,76100,74285,72189,70324,68913,67304,65306,64180,62593,61072,59789,58341,56927,55766,54220,53012,52001,50709,49383,48256,47030,45888,44994,43784,42859,41783,40706,39659,38660,38022,37070,36210,35506,34295,33535,32769,32000,31109,30422,29354,28837,27861,27011,26299,25299,24851,24048,23090,22373,21530,20863,20099,19222,18218,17595,16802,16116,15266,14427,13685,12972,12221,11543,10654,9871,9186,8581,7953,7336,6590,6101,5396,4969,4359,3857,3357,3032,2637,2233,1892,1642,1417,1211,953,760,654,528,431,300,220,173,143,85,66,46,28,0,0
77953,81029,78839,76259,74358,72339,70428,69072,67413,65364,64296,62725,61140,59894,58504,56943,55924,54306,53086,52099,50794,49476,48262,47226,46000,44948,43948,42930,41831,40749,39682,38713,38102,37143,36321,35483,34408,33529,32782,32111,31145,30459,29465,28851,27907,26999,26438,25270,24938,24094,23129,22416,21545,20940,20129,19230,18241,17608,16802,16139,15346,14439,13702,13032,12229,11586,10664,9922,9178,8617,7953,7355,6604,6085,5455,4941,4354,3900,3344,3043,2646,2275,1883,1646,1394,1214,970,754,654,535,427,308,219,174,146,84,68,46,28,0,0
77938,81136,78948,76459,74402,72423,70577,69242,67475,65530,64463,62748,61237,60029,58488,57132,55997,54502,53119,52116,50929,49491,48436,47249,46137,44979,44002,42984,41938,40762,39815,38745,38135,37261,36310,35531,34438,33589,32837,32166,31193,30542,29539,28883,28027,26876,26548,25288,25042,24124,23146,22429,21636,20894,20228,19253,18310,17615,16795,16177,15406,14441,13777,13008,12290,11614,10652,9985,9147,8667,7974,7298,6624,6121,5483,4923,4386,3866,3386,3049,2648,2269,1916,1630,1403,1217,975,757,638,548,420,305,229,166,146,89,64,51,28,0,0
77992,81137,79104,76747,74407,72577,70715,69308,67635,65626,64585,62800,61420,60104,58619,57161,56035,54731,53170,52167,50945,49664,48593,47184,46234,45024,44175,43002,42014,40913,39873,38780,38143,37326,36361,35555,34548,33640,32940,32183,31256,30541,29589,28979,28082,26958,26551,25285,25063,24147,23238,22463,21670,20950,20195,19371,18285,17679,16830,16194,15455,14476,13819,12984,12329,11631,10689,9985,9200,8700,7982,7288,6619,6138,5520,4903,4418,3837,3407,3049,2633,2304,1902,1632,1371,1242,983,755,632,564,403,312,233,173,135,98,57,54,30,0,0
78023,81270,79265,76796,74652,72568,70868,69406,67801,65748,64585,63044,61458,60239,58773,57224,56038,54867,53205,52340,50993,49744,48704,47224,46238,45199,44238,43073,42032,41059,39974,38759,38209,37323,36470,35671,34638,33657,33009,32137,31362,30527,29731,28986,28108,26995,26609,25322,25177,24136,23302,22451,21728,20983,20253,19400,18405,17643,16881,16249,15458,14445,13880,13025,12313,11646,10744,9975,9221,8720,7993,7316,6589,6175,5535,4958,4358,3896,3386,3044,2676,2295,1900,1635,1370,1245,984,760,630,565,414,311,229,174,140,95,58,51,34,0,0
78003,81358,79391,76878,74881,72607,71093,69502,67768,65988,64610,63237,61522,60297,58968,57215,56178,54926,53406,52261,51132,49872,48761,47336,46318,45253,44283,43146,42163,41122,40023,38796,38268,37416,36459,35780,34668,33762,32984,32213,31421,30559,29821,28946,28253,26998,26617,25422,25193,24188,23335,22528,21709,21061,20308,19447,18379,17658,16956,16275,15482,14453,13962,13016,12309,11720,10745,10022,9215,8754,7988,7326,6592,6201,5522,4937,4374,3921,3392,3043,2682,2311,1919,1612,1384,1237,999,763,640,558,415,316,232,165,147,98,52,51,37,0,0
77953,81445,79522,77102,74993,72763,71245,69621,67889,66006,64740,63330,61692,60346,59028,57291,56316,55022,53504,52367,51136,50020,48829,47446,46352,45386,44290,43282,42216,41125,40137,38937,38223,37532,36421,35846,34769,33845,33061,32284,31436,30613,29879,28912,28300,27111,26630,25503,25121,24267,23376,22618,21718,21145,20341,19485,18429,17662,16958,16314,15538,14478,13932,13088,12310,11754,10828,10043,9258,8729,7960,7387,6595,6195,5595,4947,4366,3911,3419,3064,2690,2296,1935,1603,1380,1225,1010,763,628,556,426,319,234,165,144,103,52,48,38,0,0
77845,81581,79623,77261,75019,72942,71312,69737,68118,66174,64728,63522,61665,60535,59119,57428,56429,55100,53519,52480,51258,50100,48842,47647,46350,45434,44387,43358,42299,41159,40205,39076,38254,37617,36469,35867,34845,33917,33072,32314,31533,30684,29893,28953,28364,27172,26659,25541,25115,24339,23453,22621,21761,21175,20400,19476,18496,17670,17068,16304,15512,14588,13920,13128,12306,11701,10911,10054,9326,8655,8043,7364,6621,6217,5595,4930,4381,3899,3452,3050,2690,2289,1947,1598,1407,1206,1014,761,633,553,433,314,232,171,143,108,48,49,38,0,0
77885,81726,79668,77426,75156,73089,71321,69928,68256,66308,64819,63632,61835,60483,59251,57499,56587,55188,53633,52522,51387,50205,48909,47686,46503,45500,44394,43418,42317,41256,40251,39250,38277,37599,36583,35896,34973,33915,33166,32301,31596,30704,29971,29000,28407,27239,26652,25681,25052,24450,23440,22682,21785,21147,20451,19527,18596,17697,17111,16317,15493,14660,13925,13144,12352,11729,10928,10111,9323,8649,8064,7384,6644,6220,5580,4943,4394,3921,3461,3052,2679,2308,1941,1606,1413,1200,1010,779,630,551,420,315,234,172,151,107,51,46,38,0,0
77915,81802,79736,77677,75171,73283,71523,69946,68295,66507,64902,63771,61934,60624,59245,57635,56692,55334,53753,52458,51612,50253,48982,47725,46568,45615,44457,43486,42367,41382,40256,39324,38405,37601,36712,35904,35017,33973,33193,32384,31661,30655,30053,29106,28471,27286,26704,25733,25099,24320,23609,22709,21846,21110,20546,19557,18672,17696,17150,16325,15558,14670,13945,13175,12404,11713,10963,10127,9350,8718,8046,7371,6750,6192,5554,4965,4404,3919,3469,3060,2684,2311,1959,1595,1423,1206,989,795,632,547,428,322,225,175,146,109,56,43,40,0,0
77874,81824,79986,77743,75340,73369,71627,70055,68443,66604,64987,63896,62076,60675,59359,57800,56676,55423,53838,52634,51673,50308,49075,47822,46649,45656,44560,43481,42553,41372,40392,39377,38503,37593,36807,35911,35121,34015,33239,32459,31689,30712,30163,29077,28504,27394,26753,25797,25101,24348,23664,22766,21864,21117,20531,19678,18707,17699,17186,16398,15565,14710,13957,13211,12423,11754,10989,10080,9457,8667,8104,7359,6754,6195,5569,4997,4383,3941,3467,3084,2699,2303,1957,1633,1412,1199,1002,817,617,537,435,328,220,181,137,113,59,44,40,0,0
77774,81854,80240,77808,75458,73494,71838,70060,68588,66788,65001,63968,62201,60741,59475,58046,56726,55429,53940,52789,51715,50397,49078,47951,46739,45727,44627,43549,42595,41529,40493,39358,38564,37653,36774,36010,35276,34037,33235,32567,31692,30799,30196,29070,28589,27501,26714,25883,25043,24494,23675,22784,21932,21211,20535,19696,18753,17711,17212,16418,15649,14750,13988,13213,12501,11730,11014,10095,9469,8727,8085,7383,6799,6181,5633,4960,4401,3924,3470,3068,2719,2321,1937,1652,1423,1189,1005,807,623,538,426,343,211,183,137,113,59,44,38,0,0
